"featureFlag","event","notes","menuText","shortText","chatText","attachmentPoints","aliasSubname","hasCalm","hasCalmFar","hasUrgent","hasUrgentFar","subEvent","flavorEvent","defaultIcon","pingAsset","hasForcedTempVoice"
"xx","REPLY_THANKS","! Needs urgent/calm","#PROMPT_REPLY_THANKS","","#REPLY_THANKS","","ping_thanks",false,false,false,false,"","","rui/hud/ping/icon_ping_yes","",false
"xx","REPLY_REVIVE_THANKS","","#PROMPT_REPLY_THANKS","","#REPLY_REVIVE_THANKS","","bc_reviveThanks",false,false,false,false,"","","rui/hud/ping/icon_ping_yes","",false
"xx","REPLY_WELCOME","","#PROMPT_REPLY_WELCOME","","#REPLY_WELCOME","","ping_youreWelcome",true,false,false,false,"","","rui/hud/ping/icon_ping_yes","",false
"xx","REPLY_REVIVE_WELCOME","","#PROMPT_REPLY_WELCOME_REVIVE","","#REPLY_WELCOME","","ping_reviveYoureWelcome",true,false,false,false,"","","rui/hud/ping/icon_ping_yes","",false
"xx","REPLY_WELCOME_ALT","","#PROMPT_REPLY_WELCOME","","#REPLY_WELCOME","","ping_youreWelcome",true,false,false,false,"","","rui/hud/ping/icon_ping_yes","",false
"xx","REPLY_REVIVE_WELCOME_ALT","","#PROMPT_REPLY_WELCOME_REVIVE","","#REPLY_WELCOME","","ping_reviveYoureWelcome",true,false,false,false,"","","rui/hud/ping/icon_ping_yes","",false
"xx","REPLY_I_CANNOT","! Needs new line.","#PROMPT_REPLY_I_CANNOT","","#REPLY_I_CANNOT","","ping_no",false,false,false,false,"","","rui/menu/dpad_comms/emoji/exclamation","",false
"xx","REPLY_COMING_TO_HELP","","#PROMPT_REPLY_COMING_TO_HELP","","#REPLY_COMING_TO_HELP","","ping_markerComingToHelp",true,false,true,false,"","","rui/hud/ping/icon_ping_yes","",false
"xx","REPLY_LOOT_DIBS","! [jnel] hooked up claim/dibs vo","#PROMPT_PING_DIBS","","#QUICKCHAT_DIBS","","ping_markerWantThat",true,false,true,false,"","FLAVOR_LOOT_DIBS","rui/menu/dpad_comms/emoji/clapping","",false
"xx","REPLY_LOOT_UNDIBS","","#PROMPT_PING_UNDIBS","","#CANCELED_PING","","ping_markerRedact",true,false,true,false,"","","rui/menu/dpad_comms/emoji/stop","",false
"xx","REPLY_RESPAWN_YES","","#PROMPT_REPLY_RESPAWN_YES","","#REPLY_RESPAWN_YES","","ping_grabCard",true,false,true,false,"","","rui/hud/ping/icon_ping_yes","",false
"xx","PING_MATERIALS","","#PROMPT_PING_MATERIALS","","#PING_MATERIALS","","ping_materials",true,true,true,true,"","","rui/hud/ping/icon_ping_crafting","settings/itemflav/ping/ping_crafting_harvester.rpak",false
"xx","PING_REPLICATOR","","#PROMPT_PING_REPLICATOR","PROMPT_PING_REPLICATOR_SHORT","#PING_REPLICATOR","","ping_replicator",true,true,true,true,"","","rui/hud/ping/icon_ping_crafting","settings/itemflav/ping/ping_crafting_workbench.rpak",false
"xx","PING_REPLICATOR_INCOMING","","#PROMPT_PING_REPLICATOR_INCOMING","","#PING_REPLICATOR_INCOMING","","ping_replicatorIncoming",true,false,true,false,"","","rui/hud/ping/icon_ping_crafting","settings/itemflav/ping/ping_crafting_workbench_airdropped.rpak",false
"xx","REPLY_CRAFTING_NEXT_HARVESTER_OR_WORKBENCH","","#PROMPT_REPLY_CRAFTING_NEXT","","","","",true,true,true,true,"","","rui/hud/ping/icon_ping_crafting","settings/itemflav/ping/ping_crafting_generic.rpak",false
"xx","REPLY_CRAFTING_PING_ALL_WORKBENCHES","","#PROMPT_REPLY_CRAFTING_NEXT","","","","",true,true,true,true,"","","rui/hud/ping/icon_ping_crafting","settings/itemflav/ping/ping_crafting_generic.rpak",false
"xx","QUICKCHAT_CELEBRATE","","#PROMPT_QUICKCHAT_NICE","","","","ping_celebrate",true,false,false,false,"","","rui/menu/dpad_comms/emoji/thumbsup","",false
"xx","QUICKCHAT_GG","","#PROMPT_QUICKCHAT_GG","","","","",false,false,false,false,"","","rui/menu/dpad_comms/emoji/thumbsup","",false
"xx","QUICKCHAT_INTRO_QUIP","","#PROMPT_QUICKCHAT_INTRO_QUIP","","","","",false,false,false,false,"","","rui/hud/ping/icon_ping_defense","",false
"xx","QUICKCHAT_KILL_QUIP","","#PROMPT_QUICKCHAT_KILL_QUIP","","","","",false,false,false,false,"","","rui/hud/ping/icon_ping_attack","",false
"xx","QUICKCHAT_NICE","! Needs urgent/calm","#PROMPT_QUICKCHAT_NICE","","#QUICKCHAT_NICE","","ping_nice",true,false,true,false,"","","rui/menu/dpad_comms/emoji/party_hat","",false
"xx","QUICKCHAT_THANKS","! Needs urgent/calm","#PROMPT_QUICKCHAT_THANKS","","#QUICKCHAT_THANKS","","ping_thanks",false,false,false,false,"","","rui/menu/dpad_comms/emoji/clapping","",false
"xx","QUICKCHAT_WAIT","! Needs urgent/calm","#PROMPT_QUICKCHAT_WAIT","","#QUICKCHAT_WAIT","","ping_markerWait",true,false,true,false,"","","rui/menu/dpad_comms/emoji/stop","",false
"xx","QUICKCHAT_WHAT_NOW","! Needs urgent/calm","#PROMPT_QUICKCHAT_WHAT_NOW","","#QUICKCHAT_WHAT_NOW","","ping_nextMove",false,false,false,false,"","","rui/menu/dpad_comms/emoji/dotdotdot","",false
"xx","QUICKCHAT_READY","! Needs urgent/calm","#PROMPT_QUICKCHAT_READY","","#QUICKCHAT_READY","","ping_ready",false,false,false,false,"","","rui/menu/dpad_comms/emoji/party_hat","",false
"xx","QUICKCHAT_STICK_TOGETHER","! Needs urgent/calm","#PROMPT_QUICKCHAT_STICK_TOGETHER","","#QUICKCHAT_STICK_TOGETHER","","auto_stickTogether",false,false,false,false,"","","rui/menu/dpad_comms/emoji/toast_beer","",false
"xx","QUICKCHAT_COVER_ME","! Needs urgent/calm","#PROMPT_QUICKCHAT_COVER_ME","","#QUICKCHAT_COVER_ME","","ping_coverme",false,false,false,false,"","","rui/menu/dpad_comms/emoji/lightning","",false
"xx","QUICKCHAT_REVIVING_PLAYER","","#PROMPT_QUICKCHAT_REVIVING_PLAYER","","#QUICKCHAT_REVIVING_PLAYER","","bc_revivingPlayer",false,false,false,false,"","","rui/menu/dpad_comms/speech_hud","",false
"xx","QUICKCHAT_BLEEDOUT_HELP","","#PROMPT_QUICKCHAT_BLEEDOUT_HELP","","#QUICKCHAT_BLEEDOUT_HELP","","ping_helpcall",false,false,false,false,"","","rui/menu/dpad_comms/speech_hud","",false
"xx","QUICKCHAT_BLEEDOUT_THANKS","","#PROMPT_QUICKCHAT_BLEEDOUT_THANKS","","#QUICKCHAT_BLEEDOUT_THANKS","","ping_thanks",false,false,false,false,"","","rui/menu/dpad_comms/speech_hud","",false
"xx","QUICKCHAT_BLEEDOUT_ITS_OVER","","#PROMPT_QUICKCHAT_BLEEDOUT_ITS_OVER","","#QUICKCHAT_BLEEDOUT_ITS_OVER","","ping_leaveMe",false,false,false,false,"","","rui/menu/dpad_comms/speech_hud","",false
"xx","QUICKCHAT_GET_ON_THE_DROPSHIP","","","","#QUICKCHAT_GET_ON_THE_DROPSHIP","","ping_dropshiphurry_calm",false,false,false,false,"","","rui/menu/dpad_comms/speech_hud","",false
"xx","QUICKCHAT_ULTIMATE_READY_FULL","","","","#QUICKCHAT_ULTIMATE_READY_FULL","","ping_ultupdate_isready",true,false,true,false,"","","rui/menu/dpad_comms/speech_hud","",false
"xx","QUICKCHAT_ULTIMATE_READY_ALMOST","","","","#QUICKCHAT_ULTIMATE_READY_ALMOST","","ping_ultupdate_almostready",true,false,true,false,"","","rui/menu/dpad_comms/speech_hud","",false
"xx","QUICKCHAT_ULTIMATE_READY_NOT","","","","#QUICKCHAT_ULTIMATE_READY_NOT","","ping_ultupdate_notready",true,false,true,false,"","","rui/menu/dpad_comms/speech_hud","",false
"xx","INVENTORY_NEED_AMMO_BULLET","! [jnel] changed to Light ammo","","","#INVENTORY_NEED_AMMO_BULLET","","ping_needAmmoLight",true,false,true,false,"","","","",false
"xx","INVENTORY_NEED_AMMO_SPECIAL","","","","#INVENTORY_NEED_AMMO_SPECIAL","","ping_needAmmoEnergyEmpty",true,false,true,false,"","","","",false
"xx","INVENTORY_NEED_AMMO_HIGHCAL","! [jnel] changed to heavy ammo","","","#INVENTORY_NEED_AMMO_HIGHCAL","","ping_needAmmoHeavy",true,false,true,false,"","","","",false
"xx","INVENTORY_NEED_AMMO_SHOTGUN","","","","#INVENTORY_NEED_AMMO_SHOTGUN","","ping_needAmmoShotgunEmpty",true,false,true,false,"","","","",false
"xx","INVENTORY_NEED_AMMO_SNIPER","","","","#INVENTORY_NEED_AMMO_SNIPER","","ping_needAmmoSniper",true,false,true,false,"","","","",false
"xx","INVENTORY_NEED_AMMO_ARROWS","","","","#INVENTORY_NEED_AMMO_ARROWS","","ping_needAmmoArrows",true,false,true,false,"","","","",false
"xx","INVENTORY_NO_AMMO_BULLET","","","","#INVENTORY_NEED_AMMO_BULLET","","ping_outOfAmmoLight",true,false,true,false,"","","","",false
"xx","INVENTORY_NO_AMMO_SPECIAL","","","","#INVENTORY_NEED_AMMO_SPECIAL","","ping_outOfAmmoEnergy",true,false,true,false,"","","","",false
"xx","INVENTORY_NO_AMMO_HIGHCAL","","","","#INVENTORY_NEED_AMMO_HIGHCAL","","ping_outOfAmmoHeavy",true,false,true,false,"","","","",false
"xx","INVENTORY_NO_AMMO_SHOTGUN","","","","#INVENTORY_NEED_AMMO_SHOTGUN","","ping_outOfAmmoShotgun",true,false,true,false,"","","","",false
"xx","INVENTORY_NO_AMMO_SNIPER","","","","#INVENTORY_NEED_AMMO_SNIPER","","ping_outOfAmmoSniper",true,false,true,false,"","","","",false
"xx","INVENTORY_NO_AMMO_ARROWS","","","","#INVENTORY_NEED_AMMO_ARROWS","","ping_outOfAmmoArrow",true,false,true,false,"","","","",false
"xx","INVENTORY_NEED_FIRST_WEAPON","","#PROMPT_QUICKCHAT_NEED_FIRST_WEAPON","","#INVENTORY_NEED_FIRST_WEAPON","","ping_needWeapon",true,false,true,false,"","","","",false
"xx","INVENTORY_NEED_ANOTHER_WEAPON","","#PROMPT_QUICKCHAT_NEED_ANOTHER_WEAPON","","#INVENTORY_NEED_ANOTHER_WEAPON","","ping_needWeapon",true,false,true,false,"","","","",false
"xx","INVENTORY_NEED_ARMOR","","#PROMPT_QUICKCHAT_NEED_ARMOR","","#INVENTORY_NEED_ARMOR","","ping_needBodyShield",true,false,true,false,"","","","",false
"xx","INVENTORY_NEED_HELMET","","#PROMPT_QUICKCHAT_NEED_HELMET","","#INVENTORY_NEED_HELMET","","ping_needHelmet",true,false,true,false,"","","","",false
"xx","INVENTORY_NEED_BACKPACK","","#PROMPT_QUICKCHAT_NEED_BACKPACK","","#INVENTORY_NEED_BACKPACK","","ping_needBackpack",true,false,true,false,"","","","",false
"xx","INVENTORY_NEED_HEALTH","","#PROMPT_QUICKCHAT_NEED_HEALTH","","#INVENTORY_NEED_HEALTH","","ping_needHealth",true,false,true,false,"","","","",false
"xx","INVENTORY_NEED_SHIELDS","","#PROMPT_QUICKCHAT_NEED_SHIELDS","","#INVENTORY_NEED_SHIELDS","","ping_needShields",true,false,true,false,"","","","",false
"xx","INVENTORY_NEED_THERMITE","","#PROMPT_QUICKCHAT_NEED_THERMITE","","#INVENTORY_NEED_THERMITE","","ping_needThermiteGrenade",true,false,true,false,"","","","",false
"xx","INVENTORY_NEED_INCAPSHIELD","","#PROMPT_QUICKCHAT_NEED_INCAPSHIELD","","#INVENTORY_NEED_INCAPSHIELD","","ping_needShieldKO",true,false,true,false,"","","","",false
"xx","INVENTORY_NEED_ATTACHMENT_MAG_BULLET","! [jnel] changed to Extended Light Mag","","","#INVENTORY_NEED_ATTACHMENT_MAG_BULLET","mag","ping_needAmmoMagLight",true,false,true,false,"","","","",false
"xx","INVENTORY_NEED_ATTACHMENT_MAG_SPECIAL","","","","#INVENTORY_NEED_ATTACHMENT_MAG_SPECIAL","mag","ping_needAmmoMagEnergy",true,false,true,false,"","","","",false
"xx","INVENTORY_NEED_ATTACHMENT_MAG_SHOTGUN","","","","#INVENTORY_NEED_ATTACHMENT_MAG_SHOTGUN","mag","ping_needShotgunBolt",true,false,true,false,"","","","",false
"xx","INVENTORY_NEED_ATTACHMENT_MAG_HIGHCAL","! [jnel] changed to Extended Heavy Mag","","","#INVENTORY_NEED_ATTACHMENT_MAG_HIGHCAL","mag","ping_needAmmoMagHeavy",true,false,true,false,"","","","",false
"xx","INVENTORY_NEED_ATTACHMENT_MAG_SNIPER","","","","#INVENTORY_NEED_ATTACHMENT_MAG_SNIPER","mag","ping_needAmmoMagSniper",true,false,true,false,"","","","",false
"xx","INVENTORY_NEED_ATTACHMENT_SIGHT_PISTOL","","","","#INVENTORY_NEED_ATTACHMENT_SIGHT_PISTOL","sight","ping_needOpticPistol",true,false,true,false,"","","","",false
"xx","INVENTORY_NEED_ATTACHMENT_SIGHT_SMG","","","","#INVENTORY_NEED_ATTACHMENT_SIGHT_SMG","sight","ping_needOpticSMG",true,false,true,false,"","","","",false
"xx","INVENTORY_NEED_ATTACHMENT_SIGHT_ASSAULT","","","","#INVENTORY_NEED_ATTACHMENT_SIGHT_ASSAULT","sight","ping_needOpticAssault",true,false,true,false,"","","","",false
"xx","INVENTORY_NEED_ATTACHMENT_SIGHT_LMG","","","","#INVENTORY_NEED_ATTACHMENT_SIGHT_LMG","sight","ping_needOpticLMG",true,false,true,false,"","","","",false
"xx","INVENTORY_NEED_ATTACHMENT_SIGHT_SHOTGUN","","","","#INVENTORY_NEED_ATTACHMENT_SIGHT_SHOTGUN","sight","ping_needOpticShotgun",true,false,true,false,"","","","",false
"xx","INVENTORY_NEED_ATTACHMENT_SIGHT_SNIPER","","","","#INVENTORY_NEED_ATTACHMENT_SIGHT_SNIPER","sight","ping_needOpticSniper",true,false,true,false,"","","","",false
"xx","INVENTORY_NEED_ATTACHMENT_SIGHT_MARKSMAN","","","","#INVENTORY_NEED_ATTACHMENT_SIGHT_MARKSMAN","sight","ping_needOpticMarksman",true,false,true,false,"","","","",false
"xx","INVENTORY_NEED_ATTACHMENT_GRIP_PISTOL","! Needs per-weapon-type lines [jnel] changed to tactical stock","","","#INVENTORY_NEED_ATTACHMENT_GRIP_PISTOL","grip","ping_needStockTactical",true,false,true,false,"","","","",false
"xx","INVENTORY_NEED_ATTACHMENT_GRIP_SMG","! Needs per-weapon-type lines [jnel] changed to tactical stock","","","#INVENTORY_NEED_ATTACHMENT_GRIP_SMG","grip","ping_needStockTactical",true,false,true,false,"","","","",false
"xx","INVENTORY_NEED_ATTACHMENT_GRIP_ASSAULT","! Needs per-weapon-type lines [jnel] changed to tactical stock","","","#INVENTORY_NEED_ATTACHMENT_GRIP_ASSAULT","grip","ping_needStockTactical",true,false,true,false,"","","","",false
"xx","INVENTORY_NEED_ATTACHMENT_GRIP_LMG","! Needs per-weapon-type lines [jnel] changed to tactical stock","","","#INVENTORY_NEED_ATTACHMENT_GRIP_LMG","grip","ping_needStockTactical",true,false,true,false,"","","","",false
"xx","INVENTORY_NEED_ATTACHMENT_GRIP_SHOTGUN","! Needs per-weapon-type lines [jnel] changed to tactical stock","","","#INVENTORY_NEED_ATTACHMENT_GRIP_SHOTGUN","grip","ping_needStockTactical",true,false,true,false,"","","","",false
"xx","INVENTORY_NEED_ATTACHMENT_GRIP_SNIPER","! Needs per-weapon-type lines [jnel] changed to sniper stock","","","#INVENTORY_NEED_ATTACHMENT_GRIP_SNIPER","grip","ping_needStockSniper",true,false,true,false,"","","","",false
"xx","INVENTORY_NEED_ATTACHMENT_GRIP_MARKSMAN","! Needs per-weapon-type lines [jnel] changed to sniper stock","","","#INVENTORY_NEED_ATTACHMENT_GRIP_MARKSMAN","grip","ping_needStockSniper",true,false,true,false,"","","","",false
"xx","INVENTORY_NEED_ATTACHMENT_BARREL_PISTOL","! Needs per-weapon-type lines","","","#INVENTORY_NEED_ATTACHMENT_BARREL_PISTOL","barrel","ping_needModBarrel",true,false,true,false,"","","","",false
"xx","INVENTORY_NEED_ATTACHMENT_BARREL_SMG","! Needs per-weapon-type lines","","","#INVENTORY_NEED_ATTACHMENT_BARREL_SMG","barrel","ping_needModBarrel",true,false,true,false,"","","","",false
"xx","INVENTORY_NEED_ATTACHMENT_BARREL_ASSAULT","! Needs per-weapon-type lines","","","#INVENTORY_NEED_ATTACHMENT_BARREL_ASSAULT","barrel","ping_needModBarrel",true,false,true,false,"","","","",false
"xx","INVENTORY_NEED_ATTACHMENT_BARREL_LMG","! Needs per-weapon-type lines","","","#INVENTORY_NEED_ATTACHMENT_BARREL_LMG","barrel","ping_needModBarrel",true,false,true,false,"","","","",false
"xx","INVENTORY_NEED_ATTACHMENT_BARREL_SHOTGUN","! Needs per-weapon-type lines","","","#INVENTORY_NEED_ATTACHMENT_BARREL_SHOTGUN","barrel","ping_needModBarrel",true,false,true,false,"","","","",false
"xx","INVENTORY_NEED_ATTACHMENT_BARREL_SNIPER","! Needs per-weapon-type lines","","","#INVENTORY_NEED_ATTACHMENT_BARREL_SNIPER","barrel","ping_needModBarrel",true,false,true,false,"","","","",false
"xx","INVENTORY_NEED_ATTACHMENT_BARREL_MARKSMAN","! Needs per-weapon-type lines","","","#INVENTORY_NEED_ATTACHMENT_BARREL_MARKSMAN","barrel","ping_needModBarrel",true,false,true,false,"","","","",false
"xx","INVENTORY_NEED_ATTACHMENT_LASERSIGHT_SMG","! Needs per-weapon-type lines","","","#INVENTORY_NEED_ATTACHMENT_LASERSIGHT_SMG","barrel","ping_needLaserSight",true,false,true,false,"","","","",false
"xx","INVENTORY_NEED_ATTACHMENT_LASERSIGHT_PISTOL","! Needs per-weapon-type lines","","","#INVENTORY_NEED_ATTACHMENT_LASERSIGHT_PISTOL","barrel","ping_needLaserSight",true,false,true,false,"","","","",false
"xx","INVENTORY_NEED_WEAPONATTACHMENT_HOPUP","! [jnel] changed from custom weap mod to HopUp","","","#INVENTORY_NEED_WEAPONATTACHMENT_HOPUP","hopup","ping_needHopUp",true,false,true,false,"","","","",false
"xx","INVENTORY_NEED_WEAPONATTACHMENT_HOPUP_MULTI_A","(dbocek) needs these extra actions to differentiate differentiate double hopup slots","","","#INVENTORY_NEED_WEAPONATTACHMENT_HOPUP","hopupMulti_a","ping_needHopUp",true,false,true,false,"","","","",false
"xx","INVENTORY_NEED_WEAPONATTACHMENT_HOPUP_MULTI_B","","","","#INVENTORY_NEED_WEAPONATTACHMENT_HOPUP","hopupMulti_b","ping_needHopUp",true,false,true,false,"","","","",false
"xx","INVENTORY_NEED_HOPUP_CHOKE","","","","#INVENTORY_NEED_WEAPONATTACHMENT_HOPUP","hopup","ping_needHopUp",true,false,true,false,"SUB_TYPE_CHOKE","","","",false
"xx","INVENTORY_NEED_HOPUP_SELECTFIRE","","","","#INVENTORY_NEED_WEAPONATTACHMENT_HOPUP","hopup","ping_needHopUp",true,false,true,false,"SUB_TYPE_SELECTFIRE","","","",false
"xx","INVENTORY_NEED_HOPUP_TURBOCHARGER","","","","#INVENTORY_NEED_WEAPONATTACHMENT_HOPUP","hopup","ping_needHopUp",true,false,true,false,"SUB_TYPE_TURBOCHARGER","","","",false
"xx","INVENTORY_NEED_HOPUP_SKULLPIERCER","","","","#INVENTORY_NEED_WEAPONATTACHMENT_HOPUP","hopup","ping_needHopUp",true,false,true,false,"SUB_TYPE_SKULLPIERCER","","","",false
"xx","INVENTORY_NEED_HOPUP_DISRUPTOR","","","","#INVENTORY_NEED_WEAPONATTACHMENT_HOPUP","hopup","ping_needHopUp",true,false,true,false,"SUB_TYPE_DISRUPTOR","","","",false
"xx","INVENTORY_NEED_HOPUP_HAMMERPOINT","","","","#INVENTORY_NEED_WEAPONATTACHMENT_HOPUP","hopup","ping_needHopUp",true,false,true,false,"SUB_TYPE_HAMMERPOINT","","","",false
"xx","INVENTORY_NEED_HOPUP_HIGHCAL_ROUNDS","","","","#INVENTORY_NEED_WEAPONATTACHMENT_HOPUP","hopup","ping_needHopUp",true,false,true,false,"SUB_TYPE_HIGHCAL_ROUNDS","","","",false
"xx","INVENTORY_NEED_HOPUP_DOUBLE_TAP","","","","#INVENTORY_NEED_WEAPONATTACHMENT_HOPUP","hopup","ping_needHopUp",true,false,true,false,"SUB_TYPE_DOUBLE_TAP","","","",false
"xx","INVENTORY_NEED_HOPUP_MARKSMANS_TEMPO","","","","#INVENTORY_NEED_WEAPONATTACHMENT_HOPUP","hopup hopupMulti_b","ping_needHopUp",true,false,true,false,"SUB_TYPE_MARKSMANS_TEMPO","","","",false
"xx","INVENTORY_NEED_HOPUP_QUICKDRAW_HOLSTER","","","","#INVENTORY_NEED_WEAPONATTACHMENT_HOPUP","hopup","ping_needHopUp",true,false,true,false,"SUB_TYPE_QUICKDRAW_HOLSTER","","","",false
"xx","INVENTORY_NEED_HOPUP_SHATTER_ROUNDS","","","","#INVENTORY_NEED_WEAPONATTACHMENT_HOPUP","hopup hopupMulti_a","ping_needHopUp",true,false,true,false,"SUB_TYPE_SHATTER_ROUNDS","","","",false
"xx","INVENTORY_NEED_HOPUP_BOOSTED_LOADER","","","","#INVENTORY_NEED_WEAPONATTACHMENT_HOPUP","hopup","ping_needHopUp",true,false,true,false,"SUB_TYPE_BOOSTED_LOADER","","","",false
"xx","INVENTORY_NEED_HOPUP_DUAL_SHELL","","","","#INVENTORY_NEED_WEAPONATTACHMENT_HOPUP","hopup","ping_needHopUp",true,false,true,false,"SUB_TYPE_DUAL_SHELL","","","",false
"xx","INVENTORY_NEED_HOPUP_KINETIC_FEEDER","","","","#INVENTORY_NEED_WEAPONATTACHMENT_HOPUP","hopup","ping_needHopUp",true,false,true,false,"SUB_TYPE_KINETIC_FEEDER","","","",false
"xx","WRAITH_WARN_TRAPS","","","","#WRAITH_WARN_TRAPS","","voiceReact_traps",false,false,false,false,"","","","",false
"xx","WRAITH_WARN_BOMBS","","","","#WRAITH_WARN_BOMBS","","voiceReact_bombs",false,false,false,false,"","","","",false
"xx","WRAITH_WARN_PING","","","","#WRAITH_WARN_PING","","voiceReact_ping",false,false,false,false,"","","","",false
"xx","WRAITH_WARN_KILLZONE","","","","#WRAITH_WARN_KILLZONE","","voiceReact_killzone",false,false,false,false,"","","","",false
"xx","WRAITH_WARN_WATCHED","","","","#WRAITH_WARN_WATCHED","","voiceReact_watched",false,false,false,false,"","","","",false
"xx","WRAITH_WARN_SEES_PLAYER","","","","#WRAITH_WARN_SEES_PLAYER","","voiceReact_seesPlayer",false,false,false,false,"","","","",false
"xx","WRAITH_WARN_SNIPER","","","","#WRAITH_WARN_SNIPER","","voiceReact_sniper",false,false,false,false,"","","","",false
"xx","WRAITH_WARN_HOSTILES","","","","#WRAITH_WARN_HOSTILES","","voiceReact_hostiles",false,false,false,false,"","","","",false
"xx","WRAITH_WARN_GRENADE","","","","#WRAITH_WARN_GRENADE","","voiceReact_grenade",false,false,false,false,"","","","",false
"xx","WRAITH_WARN_SURROUNDED","","","","#WRAITH_WARN_SURROUNDED","","voiceReact_surround",false,false,false,false,"","","","",false
"xx","BLOOHOUND_WARN_TRAVELER","","","","#BLOOHOUND_WARN_TRAVELER","","pingClue_traveler",false,false,true,false,"","","rui/hud/ping/icon_ping_someonesbeen","settings/itemflav/ping/ping_area_visited.rpak",false
"xx","BLOOHOUND_WARN_TRAVELER_RECENT","","","","#BLOOHOUND_WARN_TRAVELER_RECENT","","pingClue_travelerRecent",false,false,true,false,"","","rui/hud/ping/icon_ping_someonesbeen","settings/itemflav/ping/ping_area_visited.rpak",false
"xx","BLOOHOUND_WARN_BATTLE","","","","#BLOOHOUND_WARN_BATTLE","","pingClue_battle",false,false,true,false,"","","rui/hud/ping/icon_ping_battle","settings/itemflav/ping/ping_battle.rpak",false
"xx","BLOOHOUND_WARN_BATTLE_RECENT","","","","#BLOOHOUND_WARN_BATTLE_RECENT","","pingClue_battleRecent",false,false,true,false,"","","rui/hud/ping/icon_ping_battle","settings/itemflav/ping/ping_battle.rpak",false
"xx","BLOOHOUND_WARN_LOOTING","","","","#BLOOHOUND_WARN_LOOTING","","pingClue_looting",false,false,true,false,"","","rui/hud/ping/icon_ping_loot","settings/itemflav/ping/ping_looting.rpak",false
"xx","BLOOHOUND_WARN_LOOTING_RECENT","","","","#BLOOHOUND_WARN_LOOTING_RECENT","","pingClue_lootingRecent",false,false,true,false,"","","rui/hud/ping/icon_ping_loot","settings/itemflav/ping/ping_looting.rpak",false
"xx","BLOOHOUND_WARN_WOUNDED","","","","#BLOOHOUND_WARN_WOUNDED","","pingClue_wounded",false,false,true,false,"","","rui/hud/ping/icon_ping_wounded","settings/itemflav/ping/ping_wounded.rpak",false
"xx","BLOOHOUND_WARN_WOUNDED_RECENT","","","","#BLOOHOUND_WARN_WOUNDED_RECENT","","pingClue_woundedRecent",false,false,true,false,"","","rui/hud/ping/icon_ping_wounded","settings/itemflav/ping/ping_wounded.rpak",false
"xx","SPAWN_WORMHOLE","","","","","","",false,false,false,false,"","","rui/hud/ping/icon_ping_phase_tunnel","settings/itemflav/ping/ping_ent_phase_tunnel.rpak",false
"xx","SPAWN_DRONEMEDIC","","","","","","",false,false,false,false,"","","rui/hud/ping/icon_ping_dronemedic","settings/itemflav/ping/ping_ent_dronemedic.rpak",false
"xx","SPAWN_BREACH","","#PROMPT_PING_PHASE_BREACH","","","","",false,false,false,false,"","","rui/hud/ping/icon_ping_phase_tunnel","settings/itemflav/ping/ping_ent_phase_tunnel.rpak",false
"xx","PING_ENEMY_TETHERED","","","","","","",false,false,false,false,"","","rui/hud/poi_icons/poi_ash_tether","",false
"xx","ABILITY_BLACK_MARKET_NEUTRAL","","#PROMPT_PING_BLACK_MARKET","#PROMPT_PING_BLACK_MARKET_SHORT","#PING_BLACK_MARKET_NEUTRAL","","ping_blackMarketNeutral",true,true,true,true,"","","rui/hud/ping/icon_ping_black_market","settings/itemflav/ping/ping_ent_black_market.rpak",false
"xx","SPAWN_EVAC_SHIP","","#SHADOW_SQUAD_EVAC_ICON","#PROMPT_PING_GO_SHORT","","","",false,false,false,false,"","","rui/gamemodes/shadow_squad/evac_countdown","settings/itemflav/ping/ping_evac_ship.rpak",false
"xx","SPAWN_EVAC_ZONE","","#SHADOW_SQUAD_EVAC_ZONE","#SHADOW_SQUAD_ATTACK","","","",false,false,false,false,"","","rui/gamemodes/shadow_squad/evac_countdown","settings/itemflav/ping/ping_evac_ship.rpak",false
"xx","SHADOWFALL_NEMESIS","","#SHADOW_SQUAD_NEMESIS","","","","",false,false,false,false,"","","rui/hud/gametype_icons/ltm/enemy_nemesis","settings/itemflav/ping/ping_nemisis.rpak",false
"xx","SHADOWFALL_LEGEND_DEATH","","#SHADOW_SQUAD_LEGEND_DEATH","","","","",false,false,false,false,"","","rui/hud/gametype_icons/ltm/deathpos_skull_legend","settings/itemflav/ping/ping_legend_death.rpak",false
"xx","SHADOWFALL_SHADOW_DEATH","","#SHADOW_SQUAD_SHADOW_DEATH","","","","",false,false,false,false,"","","rui/hud/gametype_icons/ltm/deathpos_skull_default","settings/itemflav/ping/ping_shadow_death.rpak",false
"xx","SUB_TYPE_LEVEL1","","","","","","ping_typeLevel1",true,false,true,false,"","","","",false
"xx","SUB_TYPE_LEVEL2","","","","","","ping_typeLevel2",true,false,true,false,"","","","",false
"xx","SUB_TYPE_LEVEL3","","","","","","ping_typeLevel3",true,false,true,false,"","","","",false
"xx","SUB_TYPE_LEVEL4","","","","","","ping_typeLevel4",true,false,true,false,"","","","",false
"xx","SUB_TYPE_LEVEL5","","","","","","ping_typeLevel5",true,false,true,false,"","","","",false
"xx","SUB_TYPE_FULLYKITTED","","","","","","ping_typeFullyKitted",true,false,true,false,"","","","",false
