"levelIndex","displayLevel","xpPerLevel","reward","rewardQty"
662,663,20000,"settings/itemflav/grx_currency/credits.rpak",600
663,664,20000,"settings/itemflav/grx_currency/credits.rpak",600
664,665,20000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
665,666,20000,"settings/itemflav/grx_currency/credits.rpak",600
666,667,20000,"settings/itemflav/grx_currency/credits.rpak",600
667,668,20000,"settings/itemflav/grx_currency/credits.rpak",600
668,669,20000,"settings/itemflav/grx_currency/credits.rpak",600
669,670,20000,"settings/itemflav/grx_currency/credits.rpak",600
670,671,20000,"settings/itemflav/grx_currency/credits.rpak",600
671,672,20000,"settings/itemflav/grx_currency/credits.rpak",600
672,673,20000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
673,674,20000,"settings/itemflav/grx_currency/credits.rpak",600
674,675,20000,"settings/itemflav/grx_currency/credits.rpak",600
675,676,20000,"settings/itemflav/grx_currency/credits.rpak",600
676,677,20000,"settings/itemflav/grx_currency/credits.rpak",600
677,678,20000,"settings/itemflav/grx_currency/credits.rpak",600
678,679,20000,"settings/itemflav/grx_currency/credits.rpak",600
679,680,20000,"settings/itemflav/grx_currency/credits.rpak",600
680,681,20000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
681,682,20000,"settings/itemflav/grx_currency/credits.rpak",600
682,683,20000,"settings/itemflav/grx_currency/credits.rpak",600
683,684,20000,"settings/itemflav/grx_currency/credits.rpak",600
684,685,20000,"settings/itemflav/grx_currency/credits.rpak",600
685,686,20000,"settings/itemflav/grx_currency/credits.rpak",600
686,687,20000,"settings/itemflav/grx_currency/credits.rpak",600
687,688,20000,"settings/itemflav/grx_currency/credits.rpak",600
688,689,20000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
689,690,20000,"settings/itemflav/grx_currency/credits.rpak",600
690,691,20000,"settings/itemflav/grx_currency/credits.rpak",600
691,692,20000,"settings/itemflav/grx_currency/credits.rpak",600
692,693,20000,"settings/itemflav/grx_currency/credits.rpak",600
693,694,20000,"settings/itemflav/grx_currency/credits.rpak",600
694,695,20000,"settings/itemflav/grx_currency/credits.rpak",600
695,696,20000,"settings/itemflav/grx_currency/credits.rpak",600
696,697,20000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
697,698,20000,"settings/itemflav/grx_currency/credits.rpak",600
698,699,20000,"settings/itemflav/grx_currency/credits.rpak",600
699,700,20000,"settings/itemflav/grx_currency/credits.rpak",600
700,701,23000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
701,702,23000,"settings/itemflav/grx_currency/credits.rpak",600
702,703,23000,"settings/itemflav/grx_currency/credits.rpak",600
703,704,23000,"settings/itemflav/grx_currency/credits.rpak",600
704,705,23000,"settings/itemflav/grx_currency/credits.rpak",600
705,706,23000,"settings/itemflav/grx_currency/credits.rpak",600
706,707,23000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
707,708,23000,"settings/itemflav/grx_currency/credits.rpak",600
708,709,23000,"settings/itemflav/grx_currency/credits.rpak",600
709,710,23000,"settings/itemflav/grx_currency/credits.rpak",600
710,711,23000,"settings/itemflav/grx_currency/credits.rpak",600
711,712,23000,"settings/itemflav/grx_currency/credits.rpak",600
712,713,23000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
713,714,23000,"settings/itemflav/grx_currency/credits.rpak",600
714,715,23000,"settings/itemflav/grx_currency/credits.rpak",600
715,716,23000,"settings/itemflav/grx_currency/credits.rpak",600
716,717,23000,"settings/itemflav/grx_currency/credits.rpak",600
717,718,23000,"settings/itemflav/grx_currency/credits.rpak",600
718,719,23000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
719,720,23000,"settings/itemflav/grx_currency/credits.rpak",600
720,721,23000,"settings/itemflav/grx_currency/credits.rpak",600
721,722,23000,"settings/itemflav/grx_currency/credits.rpak",600
722,723,23000,"settings/itemflav/grx_currency/credits.rpak",600
723,724,23000,"settings/itemflav/grx_currency/credits.rpak",600
724,725,23000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
725,726,23000,"settings/itemflav/grx_currency/credits.rpak",600
726,727,23000,"settings/itemflav/grx_currency/credits.rpak",600
727,728,23000,"settings/itemflav/grx_currency/credits.rpak",600
728,729,23000,"settings/itemflav/grx_currency/credits.rpak",600
729,730,23000,"settings/itemflav/grx_currency/credits.rpak",600
730,731,23000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
731,732,23000,"settings/itemflav/grx_currency/credits.rpak",600
732,733,23000,"settings/itemflav/grx_currency/credits.rpak",600
733,734,23000,"settings/itemflav/grx_currency/credits.rpak",600
734,735,23000,"settings/itemflav/grx_currency/credits.rpak",600
735,736,23000,"settings/itemflav/grx_currency/credits.rpak",600
736,737,23000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
737,738,23000,"settings/itemflav/grx_currency/credits.rpak",600
738,739,23000,"settings/itemflav/grx_currency/credits.rpak",600
739,740,23000,"settings/itemflav/grx_currency/credits.rpak",600
740,741,23000,"settings/itemflav/grx_currency/credits.rpak",600
741,742,23000,"settings/itemflav/grx_currency/credits.rpak",600
742,743,23000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
743,744,23000,"settings/itemflav/grx_currency/credits.rpak",600
744,745,23000,"settings/itemflav/grx_currency/credits.rpak",600
745,746,23000,"settings/itemflav/grx_currency/credits.rpak",600
746,747,23000,"settings/itemflav/grx_currency/credits.rpak",600
747,748,23000,"settings/itemflav/grx_currency/credits.rpak",600
748,749,23000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
749,750,23000,"settings/itemflav/grx_currency/credits.rpak",600
750,751,23000,"settings/itemflav/grx_currency/credits.rpak",600
751,752,23000,"settings/itemflav/grx_currency/credits.rpak",600
752,753,23000,"settings/itemflav/grx_currency/credits.rpak",600
753,754,23000,"settings/itemflav/grx_currency/credits.rpak",600
754,755,23000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
755,756,23000,"settings/itemflav/grx_currency/credits.rpak",600
756,757,23000,"settings/itemflav/grx_currency/credits.rpak",600
757,758,23000,"settings/itemflav/grx_currency/credits.rpak",600
758,759,23000,"settings/itemflav/grx_currency/credits.rpak",600
759,760,23000,"settings/itemflav/grx_currency/credits.rpak",600
760,761,23000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
761,762,23000,"settings/itemflav/grx_currency/credits.rpak",600
762,763,23000,"settings/itemflav/grx_currency/credits.rpak",600
763,764,23000,"settings/itemflav/grx_currency/credits.rpak",600
764,765,23000,"settings/itemflav/grx_currency/credits.rpak",600
765,766,23000,"settings/itemflav/grx_currency/credits.rpak",600
766,767,23000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
767,768,23000,"settings/itemflav/grx_currency/credits.rpak",600
768,769,23000,"settings/itemflav/grx_currency/credits.rpak",600
769,770,23000,"settings/itemflav/grx_currency/credits.rpak",600
770,771,23000,"settings/itemflav/grx_currency/credits.rpak",600
771,772,23000,"settings/itemflav/grx_currency/credits.rpak",600
772,773,23000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
773,774,23000,"settings/itemflav/grx_currency/credits.rpak",600
774,775,23000,"settings/itemflav/grx_currency/credits.rpak",600
775,776,23000,"settings/itemflav/grx_currency/credits.rpak",600
776,777,23000,"settings/itemflav/grx_currency/credits.rpak",600
777,778,23000,"settings/itemflav/grx_currency/credits.rpak",600
778,779,23000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
779,780,23000,"settings/itemflav/grx_currency/credits.rpak",600
780,781,23000,"settings/itemflav/grx_currency/credits.rpak",600
781,782,23000,"settings/itemflav/grx_currency/credits.rpak",600
782,783,23000,"settings/itemflav/grx_currency/credits.rpak",600
783,784,23000,"settings/itemflav/grx_currency/credits.rpak",600
784,785,23000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
785,786,23000,"settings/itemflav/grx_currency/credits.rpak",600
786,787,23000,"settings/itemflav/grx_currency/credits.rpak",600
787,788,23000,"settings/itemflav/grx_currency/credits.rpak",600
788,789,23000,"settings/itemflav/grx_currency/credits.rpak",600
789,790,23000,"settings/itemflav/grx_currency/credits.rpak",600
790,791,23000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
791,792,23000,"settings/itemflav/grx_currency/credits.rpak",600
792,793,23000,"settings/itemflav/grx_currency/credits.rpak",600
793,794,23000,"settings/itemflav/grx_currency/credits.rpak",600
794,795,23000,"settings/itemflav/grx_currency/credits.rpak",600
795,796,23000,"settings/itemflav/grx_currency/credits.rpak",600
796,797,23000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
797,798,23000,"settings/itemflav/grx_currency/credits.rpak",600
798,799,23000,"settings/itemflav/grx_currency/credits.rpak",600
799,800,23000,"settings/itemflav/grx_currency/credits.rpak",600
800,801,28000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
801,802,28000,"settings/itemflav/grx_currency/credits.rpak",600
802,803,28000,"settings/itemflav/grx_currency/credits.rpak",600
803,804,28000,"settings/itemflav/grx_currency/credits.rpak",600
804,805,28000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
805,806,28000,"settings/itemflav/grx_currency/credits.rpak",600
806,807,28000,"settings/itemflav/grx_currency/credits.rpak",600
807,808,28000,"settings/itemflav/grx_currency/credits.rpak",600
808,809,28000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
809,810,28000,"settings/itemflav/grx_currency/credits.rpak",600
810,811,28000,"settings/itemflav/grx_currency/credits.rpak",600
811,812,28000,"settings/itemflav/grx_currency/credits.rpak",600
812,813,28000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
813,814,28000,"settings/itemflav/grx_currency/credits.rpak",600
814,815,28000,"settings/itemflav/grx_currency/credits.rpak",600
815,816,28000,"settings/itemflav/grx_currency/credits.rpak",600
816,817,28000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
817,818,28000,"settings/itemflav/grx_currency/credits.rpak",600
818,819,28000,"settings/itemflav/grx_currency/credits.rpak",600
819,820,28000,"settings/itemflav/grx_currency/credits.rpak",600
820,821,28000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
821,822,28000,"settings/itemflav/grx_currency/credits.rpak",600
822,823,28000,"settings/itemflav/grx_currency/credits.rpak",600
823,824,28000,"settings/itemflav/grx_currency/credits.rpak",600
824,825,28000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
825,826,28000,"settings/itemflav/grx_currency/credits.rpak",600
826,827,28000,"settings/itemflav/grx_currency/credits.rpak",600
827,828,28000,"settings/itemflav/grx_currency/credits.rpak",600
828,829,28000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
829,830,28000,"settings/itemflav/grx_currency/credits.rpak",600
830,831,28000,"settings/itemflav/grx_currency/credits.rpak",600
831,832,28000,"settings/itemflav/grx_currency/credits.rpak",600
832,833,28000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
833,834,28000,"settings/itemflav/grx_currency/credits.rpak",600
834,835,28000,"settings/itemflav/grx_currency/credits.rpak",600
835,836,28000,"settings/itemflav/grx_currency/credits.rpak",600
836,837,28000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
837,838,28000,"settings/itemflav/grx_currency/credits.rpak",600
838,839,28000,"settings/itemflav/grx_currency/credits.rpak",600
839,840,28000,"settings/itemflav/grx_currency/credits.rpak",600
840,841,28000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
841,842,28000,"settings/itemflav/grx_currency/credits.rpak",600
842,843,28000,"settings/itemflav/grx_currency/credits.rpak",600
843,844,28000,"settings/itemflav/grx_currency/credits.rpak",600
844,845,28000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
845,846,28000,"settings/itemflav/grx_currency/credits.rpak",600
846,847,28000,"settings/itemflav/grx_currency/credits.rpak",600
847,848,28000,"settings/itemflav/grx_currency/credits.rpak",600
848,849,28000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
849,850,28000,"settings/itemflav/grx_currency/credits.rpak",600
850,851,28000,"settings/itemflav/grx_currency/credits.rpak",600
851,852,28000,"settings/itemflav/grx_currency/credits.rpak",600
852,853,28000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
853,854,28000,"settings/itemflav/grx_currency/credits.rpak",600
854,855,28000,"settings/itemflav/grx_currency/credits.rpak",600
855,856,28000,"settings/itemflav/grx_currency/credits.rpak",600
856,857,28000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
857,858,28000,"settings/itemflav/grx_currency/credits.rpak",600
858,859,28000,"settings/itemflav/grx_currency/credits.rpak",600
859,860,28000,"settings/itemflav/grx_currency/credits.rpak",600
860,861,28000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
861,862,28000,"settings/itemflav/grx_currency/credits.rpak",600
862,863,28000,"settings/itemflav/grx_currency/credits.rpak",600
863,864,28000,"settings/itemflav/grx_currency/credits.rpak",600
864,865,28000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
865,866,28000,"settings/itemflav/grx_currency/credits.rpak",600
866,867,28000,"settings/itemflav/grx_currency/credits.rpak",600
867,868,28000,"settings/itemflav/grx_currency/credits.rpak",600
868,869,28000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
869,870,28000,"settings/itemflav/grx_currency/credits.rpak",600
870,871,28000,"settings/itemflav/grx_currency/credits.rpak",600
871,872,28000,"settings/itemflav/grx_currency/credits.rpak",600
872,873,28000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
873,874,28000,"settings/itemflav/grx_currency/credits.rpak",600
874,875,28000,"settings/itemflav/grx_currency/credits.rpak",600
875,876,28000,"settings/itemflav/grx_currency/credits.rpak",600
876,877,28000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
877,878,28000,"settings/itemflav/grx_currency/credits.rpak",600
878,879,28000,"settings/itemflav/grx_currency/credits.rpak",600
879,880,28000,"settings/itemflav/grx_currency/credits.rpak",600
880,881,28000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
881,882,28000,"settings/itemflav/grx_currency/credits.rpak",600
882,883,28000,"settings/itemflav/grx_currency/credits.rpak",600
883,884,28000,"settings/itemflav/grx_currency/credits.rpak",600
884,885,28000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
885,886,28000,"settings/itemflav/grx_currency/credits.rpak",600
886,887,28000,"settings/itemflav/grx_currency/credits.rpak",600
887,888,28000,"settings/itemflav/grx_currency/credits.rpak",600
888,889,28000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
889,890,28000,"settings/itemflav/grx_currency/credits.rpak",600
890,891,28000,"settings/itemflav/grx_currency/credits.rpak",600
891,892,28000,"settings/itemflav/grx_currency/credits.rpak",600
892,893,28000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
893,894,28000,"settings/itemflav/grx_currency/credits.rpak",600
894,895,28000,"settings/itemflav/grx_currency/credits.rpak",600
895,896,28000,"settings/itemflav/grx_currency/credits.rpak",600
896,897,28000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
897,898,28000,"settings/itemflav/grx_currency/credits.rpak",600
898,899,28000,"settings/itemflav/grx_currency/credits.rpak",600
899,900,28000,"settings/itemflav/grx_currency/credits.rpak",600
900,901,36000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
901,902,36000,"settings/itemflav/grx_currency/credits.rpak",600
902,903,36000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
903,904,36000,"settings/itemflav/grx_currency/credits.rpak",600
904,905,36000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
905,906,36000,"settings/itemflav/grx_currency/credits.rpak",600
906,907,36000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
907,908,36000,"settings/itemflav/grx_currency/credits.rpak",600
908,909,36000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
909,910,36000,"settings/itemflav/grx_currency/credits.rpak",600
910,911,36000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
911,912,36000,"settings/itemflav/grx_currency/credits.rpak",600
912,913,36000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
913,914,36000,"settings/itemflav/grx_currency/credits.rpak",600
914,915,36000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
915,916,36000,"settings/itemflav/grx_currency/credits.rpak",600
916,917,36000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
917,918,36000,"settings/itemflav/grx_currency/credits.rpak",600
918,919,36000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
919,920,36000,"settings/itemflav/grx_currency/credits.rpak",600
920,921,36000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
921,922,36000,"settings/itemflav/grx_currency/credits.rpak",600
922,923,36000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
923,924,36000,"settings/itemflav/grx_currency/credits.rpak",600
924,925,36000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
925,926,36000,"settings/itemflav/grx_currency/credits.rpak",600
926,927,36000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
927,928,36000,"settings/itemflav/grx_currency/credits.rpak",600
928,929,36000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
929,930,36000,"settings/itemflav/grx_currency/credits.rpak",600
930,931,36000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
931,932,36000,"settings/itemflav/grx_currency/credits.rpak",600
932,933,36000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
933,934,36000,"settings/itemflav/grx_currency/credits.rpak",600
934,935,36000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
935,936,36000,"settings/itemflav/grx_currency/credits.rpak",600
936,937,36000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
937,938,36000,"settings/itemflav/grx_currency/credits.rpak",600
938,939,36000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
939,940,36000,"settings/itemflav/grx_currency/credits.rpak",600
940,941,36000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
941,942,36000,"settings/itemflav/grx_currency/credits.rpak",600
942,943,36000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
943,944,36000,"settings/itemflav/grx_currency/credits.rpak",600
944,945,36000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
945,946,36000,"settings/itemflav/grx_currency/credits.rpak",600
946,947,36000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
947,948,36000,"settings/itemflav/grx_currency/credits.rpak",600
948,949,36000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
949,950,36000,"settings/itemflav/grx_currency/credits.rpak",600
950,951,36000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
951,952,36000,"settings/itemflav/grx_currency/credits.rpak",600
952,953,36000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
953,954,36000,"settings/itemflav/grx_currency/credits.rpak",600
954,955,36000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
955,956,36000,"settings/itemflav/grx_currency/credits.rpak",600
956,957,36000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
957,958,36000,"settings/itemflav/grx_currency/credits.rpak",600
958,959,36000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
959,960,36000,"settings/itemflav/grx_currency/credits.rpak",600
960,961,36000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
961,962,36000,"settings/itemflav/grx_currency/credits.rpak",600
962,963,36000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
963,964,36000,"settings/itemflav/grx_currency/credits.rpak",600
964,965,36000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
965,966,36000,"settings/itemflav/grx_currency/credits.rpak",600
966,967,36000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
967,968,36000,"settings/itemflav/grx_currency/credits.rpak",600
968,969,36000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
969,970,36000,"settings/itemflav/grx_currency/credits.rpak",600
970,971,36000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
971,972,36000,"settings/itemflav/grx_currency/credits.rpak",600
972,973,36000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
973,974,36000,"settings/itemflav/grx_currency/credits.rpak",600
974,975,36000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
975,976,36000,"settings/itemflav/grx_currency/credits.rpak",600
976,977,36000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
977,978,36000,"settings/itemflav/grx_currency/credits.rpak",600
978,979,36000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
979,980,36000,"settings/itemflav/grx_currency/credits.rpak",600
980,981,36000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
981,982,36000,"settings/itemflav/grx_currency/credits.rpak",600
982,983,36000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
983,984,36000,"settings/itemflav/grx_currency/credits.rpak",600
984,985,36000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
985,986,36000,"settings/itemflav/grx_currency/credits.rpak",600
986,987,36000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
987,988,36000,"settings/itemflav/grx_currency/credits.rpak",600
988,989,36000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
989,990,36000,"settings/itemflav/grx_currency/credits.rpak",600
990,991,36000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
991,992,36000,"settings/itemflav/grx_currency/credits.rpak",600
992,993,36000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
993,994,36000,"settings/itemflav/grx_currency/credits.rpak",600
994,995,36000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
995,996,36000,"settings/itemflav/grx_currency/credits.rpak",600
996,997,36000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
997,998,36000,"settings/itemflav/grx_currency/credits.rpak",600
998,999,36000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
0,0,0,"settings/itemflav/weapon_charm/charm_apex_asset_v21_misc_playerlevel01.rpak",1
999,1000,18000,"settings/itemflav/grx_currency/credits.rpak",600
1000,1001,18000,"settings/itemflav/pack/cosmetic_rare.rpak",1
0,0,0,"settings/itemflav/grx_currency/credits.rpak",600
1001,1002,18000,"settings/itemflav/grx_currency/credits.rpak",600
1002,1003,18000,"settings/itemflav/grx_currency/credits.rpak",600
1003,1004,18000,"settings/itemflav/grx_currency/credits.rpak",600
1004,1005,18000,"settings/itemflav/grx_currency/credits.rpak",600
1005,1006,18000,"settings/itemflav/grx_currency/credits.rpak",600
