"featureFlag","isDisabled","ref","type","baseWeapon","baseMods","supportedAttachments","lootTags","tier","pingCommsAction","fakeAmmoIcon","icon","pickupModel","skinOverride","attachSound","pickupSound_1p","pickupSound_3p","carrySound","pickupString","desc","countPerDrop","inventorySlotCount","netInt","passive","minPVPCurrency","maxPVPCurrency","scrapValue","droppodRotate","conditional","isDynamic","pretendsToBeBlank","noDrop"
"xx",false,"mp_weapon_3030_gold","main_weapon","mp_weapon_3030","optic_ranged_aog_variable highcal_mag_l4 stock_sniper_l3 hopup_headshot_dmg","sight mag grip hopup","marksman gold",4,"PING_WEAPON_3030","","","",0,"","survival_loot_pickup_weapon_3030","survival_loot_pickup_3p_weapon_3030","","","",1,1,"","",0,0,20,false,false,false,false,false
"xx",false,"hopup_dual_loader","attachment","","","","",3,"PING_ATTACHMENT_HOPUP_DUAL_SHELL","","rui/pilot_loadout/mods/hopup_dualshell","mdl/weapons_r5/loot/_master/w_loot_wep_mods_chip.rmdl",0,"survival_loot_attach_stabilizer","survival_loot_pickup_attachments","survival_loot_pickup_3p_attachments","","","",1,1,"","",0,0,10,false,false,false,false,false
"!!DATA EXCLUDED!!",false,"!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","","","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!",1,"!!DATA EXCLUDED!!","","","",0,"","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","","","",1,1,"","",0,0,20,false,false,false,false,false
"!!DATA EXCLUDED!!",false,"!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!",1,"!!DATA EXCLUDED!!","","","",0,"","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","","","",1,1,"","",0,0,20,false,false,false,false,false
"!!DATA EXCLUDED!!",false,"!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!",2,"!!DATA EXCLUDED!!","","","",0,"","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","","","",1,1,"","",0,0,20,false,false,false,false,false
"!!DATA EXCLUDED!!",false,"!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!",3,"!!DATA EXCLUDED!!","","","",0,"","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","","","",1,1,"","",0,0,20,false,false,false,false,false
"!!DATA EXCLUDED!!",false,"!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!",4,"!!DATA EXCLUDED!!","","","",0,"","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","","","",1,1,"","",0,0,20,false,false,false,false,false
"xx",false,"mp_weapon_nemesis","main_weapon","","","sight mag barrel grip","assault",1,"PING_WEAPON_NEMESIS","","","",0,"","survival_loot_pickup_weapon_nemesis","survival_loot_pickup_3p_weapon_nemesis","","","",1,1,"","",0,0,20,false,false,false,false,false
"xx",false,"mp_weapon_nemesis_whiteset","main_weapon","mp_weapon_nemesis","optic_cq_hcog_classic energy_mag_l1 barrel_stabilizer_l1 stock_tactical_l1","sight mag barrel grip","assault whiteset",1,"PING_WEAPON_NEMESIS","","","",0,"","survival_loot_pickup_weapon_lstar","survival_loot_pickup_3p_weapon_lstar","","","",1,1,"","",0,0,20,false,false,false,false,false
"xx",false,"mp_weapon_nemesis_blueset","main_weapon","mp_weapon_nemesis","optic_cq_hcog_bruiser energy_mag_l2 barrel_stabilizer_l2 stock_tactical_l2","sight mag barrel grip","assault blueset",2,"PING_WEAPON_NEMESIS","","","",0,"","survival_loot_pickup_weapon_lstar","survival_loot_pickup_3p_weapon_lstar","","","",1,1,"","",0,0,20,false,false,false,false,false
"xx",false,"mp_weapon_nemesis_purpleset","main_weapon","mp_weapon_nemesis","optic_cq_hcog_bruiser energy_mag_l3 barrel_stabilizer_l3 stock_tactical_l3","sight mag barrel grip","assault purpleset",3,"PING_WEAPON_NEMESIS","","","",0,"","survival_loot_pickup_weapon_lstar","survival_loot_pickup_3p_weapon_lstar","","","",1,1,"","",0,0,20,false,false,false,false,false
"xx",false,"mp_weapon_nemesis_gold","main_weapon","mp_weapon_nemesis","optic_cq_hcog_bruiser energy_mag_l4 barrel_stabilizer_l3 stock_tactical_l3","sight mag barrel grip","assault gold",4,"PING_WEAPON_NEMESIS","","","",0,"","survival_loot_pickup_weapon_lstar","survival_loot_pickup_3p_weapon_lstar","","","",1,1,"","",0,0,20,false,false,false,false,false
"!!DATA EXCLUDED!!",false,"!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","","","","",1,"!!DATA EXCLUDED!!","","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!",0,"","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!",20,60,"","",0,0,0,false,false,false,false,false
"!!DATA EXCLUDED!!",false,"!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","","","","",1,"!!DATA EXCLUDED!!","","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!",0,"","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!",20,60,"","",0,0,0,false,false,false,false,false
"!!DATA EXCLUDED!!",false,"!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","","","","",1,"!!DATA EXCLUDED!!","","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!",0,"","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!",8,12,"","",0,0,0,false,false,false,false,false
"!!DATA EXCLUDED!!",false,"!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","","","","",1,"!!DATA EXCLUDED!!","","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!",0,"","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!",20,60,"","",0,0,0,false,false,false,false,false
"xx",false,"bullet","ammo","","","","",1,"PING_AMMO_BULLET","","rui/hud/gametype_icons/survival/sur_ammo_bullet","mdl/weapons_r5/loot/_master/w_loot_wep_ammo_sc.rmdl",0,"","survival_loot_pickup_LightAmmo","survival_loot_pickup_3p_LightAmmo","","#SURVIVAL_PICKUP_BULLETS","#SURVIVAL_PICKUP_BULLETS_HINT",20,60,"","",0,0,0,false,false,false,false,false
"xx",false,"special","ammo","","","","",1,"PING_AMMO_SPECIAL","","rui/hud/gametype_icons/survival/sur_ammo_special","mdl/weapons_r5/loot/_master/w_loot_wep_ammo_nrg.rmdl",0,"","survival_loot_pickup_EnergyPack","survival_loot_pickup_3p_EnergyPack","","#SURVIVAL_PICKUP_SPECIAL","#SURVIVAL_PICKUP_SPECIAL_HINT",20,60,"","",0,0,0,false,false,false,false,false
"xx",false,"shotgun","ammo","","","","",1,"PING_AMMO_SHOTGUN","","rui/hud/gametype_icons/survival/sur_ammo_shotgun","mdl/weapons_r5/loot/_master/w_loot_wep_ammo_shg.rmdl",0,"","survival_loot_pickup_ShotgunShells","survival_loot_pickup_3p_ShotgunShells","","#SURVIVAL_PICKUP_SHOTGUN","#SURVIVAL_PICKUP_SHOTGUN_HINT",8,16,"","",0,0,0,false,false,false,false,false
"xx",false,"highcal","ammo","","","","",1,"PING_AMMO_HIGHCAL","","rui/hud/gametype_icons/survival/sur_ammo_bullet_large","mdl/weapons_r5/loot/_master/w_loot_wep_ammo_hc.rmdl",0,"","survival_loot_pickup_HeavyAmmo","survival_loot_pickup_3p_HeavyAmmo","","#SURVIVAL_PICKUP_BULLETS_LARGE","#SURVIVAL_PICKUP_BULLETS_LARGE_HINT",20,60,"","",0,0,0,false,false,false,false,false
"!!DATA EXCLUDED!!",false,"!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","","","","",1,"!!DATA EXCLUDED!!","","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!",0,"","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!",8,24,"","",0,0,0,false,false,false,false,false
"xx",false,"sniper","ammo","","","","",1,"PING_AMMO_SNIPER","","rui/hud/gametype_icons/survival/sur_ammo_sniper","mdl/weapons_r5/loot/_master/w_loot_wep_ammo_sniper.rmdl",0,"","survival_loot_pickup_sniper","survival_loot_pickup_3p_sniper","","#SURVIVAL_PICKUP_SNIPER","#SURVIVAL_PICKUP_SNIPER_HINT",14,28,"","",0,0,0,false,false,false,false,false
"xx",true,"arrows","ammo","","","","",1,"PING_AMMO_ARROWS","","rui/hud/gametype_icons/survival/sur_ammo_arrows","mdl/weapons_r5/loot/_master/w_loot_wep_arrows_mn.rmdl",0,"","survival_loot_pickup_arrows","survival_loot_pickup_3p_arrows","","#SURVIVAL_PICKUP_ARROWS","#SURVIVAL_PICKUP_ARROWS_HINT",16,32,"","",0,0,0,false,false,false,false,false
"!!DATA EXCLUDED!!",false,"!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!",5,"!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","","",0,"","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","","","",1,1,"","",0,0,20,false,false,false,false,false
"xx",false,"mp_weapon_dragon_lmg","main_weapon","","","sight barrel grip mag","lmg",1,"PING_WEAPON_DRAGON","","","",0,"","survival_loot_pickup_weapon_lmg","survival_loot_pickup_3p_weapon_lmg","","","",1,1,"","",0,0,20,false,false,false,false,false
"xx",false,"mp_weapon_dragon_lmg_whiteset","main_weapon","mp_weapon_dragon_lmg","optic_cq_hcog_classic barrel_stabilizer_l1 stock_tactical_l1 highcal_mag_l1","sight barrel grip mag","lmg whiteset",1,"PING_WEAPON_DRAGON","","","",0,"","survival_loot_pickup_weapon_lmg","survival_loot_pickup_3p_weapon_lmg","","","",1,1,"","",0,0,20,false,false,false,false,false
"xx",false,"mp_weapon_dragon_lmg_blueset","main_weapon","mp_weapon_dragon_lmg","optic_cq_hcog_bruiser barrel_stabilizer_l2 stock_tactical_l2 highcal_mag_l2","sight barrel grip mag","lmg blueset",2,"PING_WEAPON_DRAGON","","","",0,"","survival_loot_pickup_weapon_lmg","survival_loot_pickup_3p_weapon_lmg","","","",1,1,"","",0,0,20,false,false,false,false,false
"xx",false,"mp_weapon_dragon_lmg_purpleset","main_weapon","mp_weapon_dragon_lmg","optic_cq_hcog_bruiser barrel_stabilizer_l3 stock_tactical_l3 highcal_mag_l3","sight barrel grip mag","lmg purpleset",3,"PING_WEAPON_DRAGON","","","",0,"","survival_loot_pickup_weapon_lmg","survival_loot_pickup_3p_weapon_lmg","","","",1,1,"","",0,0,20,false,false,false,false,false
"xx",false,"mp_weapon_dragon_lmg_gold","main_weapon","mp_weapon_dragon_lmg","optic_cq_hcog_bruiser highcal_mag_l4 barrel_stabilizer_l3 stock_tactical_l3","sight barrel grip mag","lmg gold",4,"PING_WEAPON_DRAGON","","","",0,"","survival_loot_pickup_weapon_lmg","survival_loot_pickup_3p_weapon_lmg","","","",1,1,"","",0,0,20,false,false,false,false,false
"xx",false,"mp_weapon_car","main_weapon","","","sight mag grip","smg",1,"PING_WEAPON_CAR","","","",0,"","survival_loot_pickup_weapon_r97","survival_loot_pickup_3p_weapon_r97","","","",1,1,"","",0,0,20,false,false,false,false,false
"xx",false,"mp_weapon_car_whiteset","main_weapon","mp_weapon_car","optic_cq_hcog_classic highcal_mag_l1 stock_tactical_l1","sight mag grip","smg whiteset",1,"PING_WEAPON_CAR","","","",0,"","survival_loot_pickup_weapon_r97","survival_loot_pickup_3p_weapon_r97","","","",1,1,"","",0,0,20,false,false,false,false,false
"xx",false,"mp_weapon_car_blueset","main_weapon","mp_weapon_car","optic_cq_hcog_classic highcal_mag_l2 stock_tactical_l2","sight mag grip","smg blueset",2,"PING_WEAPON_CAR","","","",0,"","survival_loot_pickup_weapon_r97","survival_loot_pickup_3p_weapon_r97","","","",1,1,"","",0,0,20,false,false,false,false,false
"xx",false,"mp_weapon_car_purpleset","main_weapon","mp_weapon_car","optic_cq_hcog_classic highcal_mag_l3 stock_tactical_l3","sight mag grip","smg purpleset",3,"PING_WEAPON_CAR","","","",0,"","survival_loot_pickup_weapon_r97","survival_loot_pickup_3p_weapon_r97","","","",1,1,"","",0,0,20,false,false,false,false,false
"xx",false,"mp_weapon_car_gold","main_weapon","mp_weapon_car","optic_cq_threat highcal_mag_l4 stock_tactical_l3","sight mag grip","smg gold",4,"PING_WEAPON_CAR","","","",0,"","survival_loot_pickup_weapon_r97","survival_loot_pickup_3p_weapon_r97","","","",1,1,"","",0,0,20,false,false,false,false,false
"xx",false,"mp_weapon_3030_purple_paintball","main_weapon","mp_weapon_3030","purple_paintball optic_ranged_aog_variable highcal_mag_l3 stock_sniper_l3","sight mag grip hopup","marksman",3,"PING_WEAPON_3030_RAMPARTSPECIAL","","","",0,"","survival_loot_pickup_weapon_3030","survival_loot_pickup_3p_weapon_3030","","","",1,1,"","",0,0,20,false,false,false,false,false
"xx",false,"mp_weapon_autopistol_purple_paintball","main_weapon","mp_weapon_autopistol","purple_paintball optic_cq_hcog_classic  bullets_mag_l3 laser_sight_l3","sight mag barrel hopup","pistol",3,"PING_WEAPON_AUTOPISTOL_RAMPARTSPECIAL","","","",0,"","survival_loot_pickup_weapon_autopistol","survival_loot_pickup_3p_weapon_autopistol","","","",1,1,"","",0,0,20,false,false,false,false,false
"xx",false,"mp_weapon_semipistol_blue_paintball","main_weapon","mp_weapon_semipistol","blue_paintball optic_cq_hcog_classic bullets_mag_l2 laser_sight_l2","sight mag barrel hopup","pistol",2,"PING_WEAPON_SEMIPISTOL_RAMPARTSPECIAL","","","",0,"","survival_loot_pickup_weapon_semipistol","survival_loot_pickup_3p_weapon_semipistol","","","",1,1,"","",0,0,20,false,false,false,false,false
"xx",false,"mp_weapon_wingman_purple_paintball","main_weapon","mp_weapon_wingman","purple_paintball optic_cq_hcog_classic sniper_mag_l3","sight mag hopup","pistol",3,"PING_WEAPON_WINGMAN_RAMPARTSPECIAL","","","",0,"","survival_loot_pickup_weapon_wingman","survival_loot_pickup_3p_weapon_wingman","","","",1,1,"","",0,0,20,false,false,false,false,false
"xx",false,"mp_weapon_shotgun_pistol_blue_paintball","main_weapon","mp_weapon_shotgun_pistol","blue_paintball optic_cq_hcog_classic shotgun_bolt_l2","sight mag hopup","pistol",2,"PING_WEAPON_MOZAMBIQUE_RAMPARTSPECIAL","","","",0,"","survival_loot_pickup_weapon_shotgun","survival_loot_pickup_3p_weapon_shotgun","","","",1,1,"","",0,0,20,false,false,false,false,false
"xx",false,"mp_weapon_shotgun_purple_paintball","main_weapon","mp_weapon_shotgun","purple_paintball shotgun_bolt_l3 optic_cq_hcog_classic stock_tactical_l3","sight mag grip hopup","shotgun",3,"PING_WEAPON_EVA_RAMPARTSPECIAL","","","",0,"","survival_loot_pickup_weapon_shotgun","survival_loot_pickup_3p_weapon_shotgun","","","",1,1,"","",0,0,20,false,false,false,false,false
"xx",false,"mp_weapon_lmg_purple_paintball","main_weapon","mp_weapon_lmg","purple_paintball optic_cq_hcog_bruiser stock_tactical_l3 bullets_mag_l3","sight grip mag hopup","lmg",3,"PING_WEAPON_SPITFIRE_RAMPARTSPECIAL","","","",0,"","survival_loot_pickup_weapon_lmg","survival_loot_pickup_3p_weapon_lmg","","","",1,1,"","",0,0,20,false,false,false,false,false
"xx",false,"mp_weapon_alternator_smg_blue_paintball","main_weapon","mp_weapon_alternator_smg","blue_paintball optic_cq_hcog_classic bullets_mag_l2 laser_sight_l2 stock_tactical_l2","sight mag barrel grip hopup","smg",2,"PING_WEAPON_ALTERNATOR_RAMPARTSPECIAL","","","",0,"","survival_loot_pickup_weapon_alternator_smg","survival_loot_pickup_3p_weapon_alternator_smg","","","",1,1,"","",0,0,20,false,false,false,false,false
"xx",false,"mp_weapon_g2_blue_paintball","main_weapon","mp_weapon_g2","blue_paintball optic_ranged_aog_variable bullets_mag_l2 barrel_stabilizer_l2 stock_sniper_l2","sight mag barrel grip hopup","marksman",2,"PING_WEAPON_G7_RAMPARTSPECIAL","","","",0,"","survival_loot_pickup_weapon_g2","survival_loot_pickup_3p_weapon_g2","","","",1,1,"","",0,0,20,false,false,false,false,false
"!!DATA EXCLUDED!!",false,"!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!",2,"!!DATA EXCLUDED!!","","","",0,"","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","","","",1,1,"","",0,0,20,false,false,false,false,false
"xx",false,"mp_weapon_vinson_purple_paintball","main_weapon","mp_weapon_vinson","purple_paintball optic_cq_hcog_bruiser highcal_mag_l3 stock_tactical_l3","sight mag grip hopup","assault",3,"PING_WEAPON_FLATLINE_RAMPARTSPECIAL","","","",0,"","survival_loot_pickup_weapon_vinson","survival_loot_pickup_3p_weapon_vinson","","","",1,1,"","",0,0,20,false,false,false,false,false
"xx",false,"mp_weapon_mastiff_blue_paintball","main_weapon","mp_weapon_mastiff","blue_paintball optic_cq_hcog_classic shotgun_bolt_l2 stock_tactical_l2","sight mag grip hopup","shotgun",2,"PING_WEAPON_MASTIFF_RAMPARTSPECIAL","","","",0,"","survival_loot_pickup_weapon_mastiff","survival_loot_pickup_3p_weapon_mastiff","","","",1,1,"","",0,0,20,false,false,false,false,false
"xx",false,"mp_weapon_3030_gold_paintball","main_weapon","mp_weapon_3030","gold_paintball optic_ranged_aog_variable highcal_mag_l4 stock_sniper_l3","sight mag grip hopup","marksman",4,"PING_WEAPON_3030_RAMPARTSPECIAL","","","",0,"","survival_loot_pickup_weapon_3030","survival_loot_pickup_3p_weapon_3030","","","",1,1,"","",0,0,20,false,false,false,false,false
"xx",false,"mp_weapon_dragon_lmg_gold_paintball","main_weapon","mp_weapon_dragon_lmg","gold_paintball optic_cq_hcog_bruiser barrel_stabilizer_l3 stock_tactical_l3 highcal_mag_l4","sight barrel grip mag hopup","lmg",4,"PING_WEAPON_DRAGON_RAMPARTSPECIAL","","","",0,"","survival_loot_pickup_weapon_lmg","survival_loot_pickup_3p_weapon_lmg","","","",1,1,"","",0,0,20,false,false,false,false,false
"xx",false,"mp_weapon_autopistol_gold_paintball","main_weapon","mp_weapon_autopistol","gold_paintball optic_cq_threat bullets_mag_l4 laser_sight_l3","sight mag barrel hopup","pistol",4,"PING_WEAPON_AUTOPISTOL_RAMPARTSPECIAL","","","",0,"","survival_loot_pickup_weapon_autopistol","survival_loot_pickup_3p_weapon_autopistol","","","",1,1,"","",0,0,20,false,false,false,false,false
"xx",false,"mp_weapon_semipistol_gold_paintball","main_weapon","mp_weapon_semipistol","gold_paintball optic_cq_threat bullets_mag_l4 laser_sight_l3","sight mag barrel hopup","pistol",4,"PING_WEAPON_SEMIPISTOL_RAMPARTSPECIAL","","","",0,"","survival_loot_pickup_weapon_semipistol","survival_loot_pickup_3p_weapon_semipistol","","","",1,1,"","",0,0,20,false,false,false,false,false
"xx",false,"mp_weapon_shotgun_pistol_gold_paintball","main_weapon","mp_weapon_shotgun_pistol","gold_paintball optic_cq_threat shotgun_bolt_l4","sight mag hopup","pistol",4,"PING_WEAPON_MOZAMBIQUE_RAMPARTSPECIAL","","","",0,"","survival_loot_pickup_weapon_shotgun","survival_loot_pickup_3p_weapon_shotgun","","","",1,1,"","",0,0,20,false,false,false,false,false
"xx",false,"mp_weapon_wingman_gold_paintball","main_weapon","mp_weapon_wingman","gold_paintball optic_cq_threat sniper_mag_l4","sight mag hopup","pistol",4,"PING_WEAPON_WINGMAN_RAMPARTSPECIAL","","","",0,"","survival_loot_pickup_weapon_wingman","survival_loot_pickup_3p_weapon_wingman","","","",1,1,"","",0,0,20,false,false,false,false,false
"xx",false,"mp_weapon_shotgun_gold_paintball","main_weapon","mp_weapon_shotgun","gold_paintball optic_cq_threat shotgun_bolt_l4 stock_tactical_l3","sight mag hopup grip","shotgun",4,"PING_WEAPON_EVA_RAMPARTSPECIAL","","","",0,"","survival_loot_pickup_weapon_shotgun","survival_loot_pickup_3p_weapon_shotgun","","","",1,1,"","",0,0,20,false,false,false,false,false
"xx",false,"mp_weapon_mastiff_gold_paintball","main_weapon","mp_weapon_mastiff","gold_paintball optic_cq_threat shotgun_bolt_l4 stock_tactical_l3","sight mag hopup grip","shotgun",4,"PING_WEAPON_MASTIFF_RAMPARTSPECIAL","","","",0,"","survival_loot_pickup_weapon_mastiff","survival_loot_pickup_3p_weapon_mastiff","","","",1,1,"","",0,0,20,false,false,false,false,false
"xx",false,"mp_weapon_pdw_gold_paintball","main_weapon","mp_weapon_pdw","gold_paintball optic_cq_threat highcal_mag_l4 laser_sight_l3 stock_tactical_l3","sight mag barrel grip hopup","smg",4,"PING_WEAPON_PROWLER_RAMPARTSPECIAL","","","",0,"","survival_loot_pickup_weapon_mastiff","survival_loot_pickup_3p_weapon_mastiff","","","",1,1,"","",0,0,20,false,false,false,false,false
"xx",false,"mp_weapon_r97_gold_paintball","main_weapon","mp_weapon_r97","gold_paintball optic_cq_threat bullets_mag_l4 laser_sight_l3 stock_tactical_l3","sight mag barrel grip hopup","smg",4,"PING_WEAPON_R97_RAMPARTSPECIAL","","","",0,"","survival_loot_pickup_weapon_r97","survival_loot_pickup_3p_weapon_r97","","","",1,1,"","",0,0,20,false,false,false,false,false
"xx",false,"mp_weapon_vinson_gold_paintball","main_weapon","mp_weapon_vinson","gold_paintball optic_cq_hcog_bruiser highcal_mag_l4 stock_tactical_l3","sight mag grip hopup","assault",4,"PING_WEAPON_FLATLINE_RAMPARTSPECIAL","","","",0,"","survival_loot_pickup_weapon_vinson","survival_loot_pickup_3p_weapon_vinson","","","",1,1,"","",0,0,20,false,false,false,false,false
"!!DATA EXCLUDED!!",false,"!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!",4,"!!DATA EXCLUDED!!","","","",0,"","!!DATA EXCLUDED!!","!!DATA EXCLUDED!!","","","",1,1,"","",0,0,20,false,false,false,false,false
"xx",false,"mp_weapon_rspn101_gold_paintball","main_weapon","mp_weapon_rspn101","gold_paintball optic_cq_hcog_bruiser bullets_mag_l4 barrel_stabilizer_l3 stock_tactical_l3","sight mag barrel grip hopup","assault",4,"PING_WEAPON_R201_RAMPARTSPECIAL","","","",0,"","survival_loot_pickup_weapon_rspn101","survival_loot_pickup_3p_weapon_rspn101","","","",1,1,"","",0,0,20,false,false,false,false,false
"xx",false,"mp_weapon_g2_gold_paintball","main_weapon","mp_weapon_g2","gold_paintball optic_ranged_aog_variable bullets_mag_l4 barrel_stabilizer_l3 stock_sniper_l3","sight mag barrel grip hopup","marksman",4,"PING_WEAPON_G7_RAMPARTSPECIAL","","","",0,"","survival_loot_pickup_weapon_g2","survival_loot_pickup_3p_weapon_g2","","","",1,1,"","",0,0,20,false,false,false,false,false
"xx",false,"mp_weapon_dmr_gold_paintball","main_weapon","mp_weapon_dmr","gold_paintball optic_sniper_threat sniper_mag_l4 barrel_stabilizer_l3 stock_sniper_l3","sight mag barrel grip hopup","sniper",4,"PING_WEAPON_DMR_RAMPARTSPECIAL","","","",0,"","survival_loot_pickup_weapon_dmr","survival_loot_pickup_3p_weapon_dmr","","","",1,1,"","",0,0,20,false,false,false,false,false
"xx",false,"health_pickup_ultimate","health","","","","",2,"PING_ITEM_ULTIMATE_ENERGY","","rui/hud/loot/loot_health_ultimate","mdl/weapons_r5/loot/w_loot_wep_iso_ultimate_accelerant.rmdl",0,"","survival_loot_pickup_Ultimate","survival_loot_pickup_Ultimate_3p","","#SURVIVAL_PICKUP_HEALTH_ULTIMATE","#SURVIVAL_PICKUP_HEALTH_ULTIMATE_HINT",1,1,"","",0,0,5,true,false,false,false,false
"xx",false,"health_pickup_combo_full","health","","","","",3,"PING_ITEM_COMBO_FULL","","rui/hud/loot/loot_stim_combo_full","mdl/weapons_r5/loot/w_loot_wep_iso_phoenix_kit_v1.rmdl",0,"","survival_loot_pickup_battery_shield","survival_loot_pickup_Battery_Shield_3p","","#SURVIVAL_PICKUP_HEALTH_COMBO_FULL","#SURVIVAL_PICKUP_HEALTH_COMBO_FULL_HINT",1,1,"","",0,0,10,false,false,false,false,false
"xx",false,"health_pickup_health_large","health","","","","",2,"PING_ITEM_HEALTH_LARGE","","rui/hud/loot/loot_stim_health_large","mdl/weapons_r5/loot/w_loot_wep_iso_health_main_large.rmdl",0,"","survival_loot_pickup_Medkit","survival_loot_pickup_Medkit_3P","","#SURVIVAL_PICKUP_HEALTH_LARGE","#SURVIVAL_PICKUP_HEALTH_LARGE_HINT",1,2,"","",0,0,10,true,false,false,false,false
"xx",false,"health_pickup_health_small","health","","","","",1,"PING_ITEM_HEALTH_SMALL","","rui/hud/loot/loot_stim_health_small","mdl/weapons_r5/loot/w_loot_wep_iso_health_main_small.rmdl",0,"","survival_loot_pickup_Medkit","survival_loot_pickup_Medkit_3P","","#SURVIVAL_PICKUP_HEALTH_SMALL","#SURVIVAL_PICKUP_HEALTH_SMALL_HINT",2,4,"","",0,0,5,true,false,false,false,false
"xx",false,"health_pickup_combo_large","health","","","","",2,"PING_ITEM_SHIELD_LARGE","","rui/hud/loot/loot_stim_shield_large","mdl/weapons_r5/loot/w_loot_wep_iso_shield_battery_large.rmdl",0,"","survival_loot_pickup_battery_shield","survival_loot_pickup_Battery_Shield_3p","","#SURVIVAL_PICKUP_HEALTH_COMBO_LARGE","#SURVIVAL_PICKUP_HEALTH_COMBO_LARGE_HINT",1,2,"","",0,0,10,false,false,false,false,false
"xx",false,"health_pickup_combo_small","health","","","","",1,"PING_ITEM_SHIELD_SMALL","","rui/hud/loot/loot_stim_shield_small","mdl/weapons_r5/loot/w_loot_wep_iso_shield_battery_small.rmdl",0,"","survival_loot_pickup_battery_shield","survival_loot_pickup_Battery_Shield_3p","","#SURVIVAL_PICKUP_HEALTH_COMBO_SMALL","#SURVIVAL_PICKUP_HEALTH_COMBO_SMALL_HINT",2,4,"","",0,0,5,false,false,false,false,false
"xx",false,"helmet_pickup_lv1","helmet","","","","",1,"PING_EQUIPMENT_HELMET_1","","rui/hud/loot/loot_helmet_1","mdl/weapons_r5/loot/_master/w_loot_cha_shield_upgrade_head.rmdl",0,"","survival_loot_pickup_suits_lvl_01","survival_loot_pickup_3p_suits_lvl_01","weapon_sentryfragdrone_throw_1p","#SURVIVAL_PICKUP_HELMET_1","#SURVIVAL_PICKUP_HELMET_1_HINT",1,1,"","",0,0,10,false,false,false,false,false
"xx",false,"helmet_pickup_lv2","helmet","","","","",2,"PING_EQUIPMENT_HELMET_2","","rui/hud/loot/loot_helmet_2","mdl/weapons_r5/loot/_master/w_loot_cha_shield_upgrade_head.rmdl",0,"","survival_loot_pickup_suits_lvl_02","survival_loot_pickup_3p_suits_lvl_02","weapon_sentryfragdrone_throw_1p","#SURVIVAL_PICKUP_HELMET_2","#SURVIVAL_PICKUP_HELMET_2_HINT",1,1,"","",0,0,10,false,false,false,false,false
